,tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,rating,dog_stage,jpg_url,img_num,prediction1,prediction1_confidence,prediction1_dog,prediction2,prediction2_confidence,prediction2_dog,prediction3,prediction3_confidence,prediction3_dog,retweet_count,favorite_count,source_type,max_confidence,prediction_algorithm,best_prediction,best_prediction_dog
229,671518598289059840,2015-12-01 02:38:04,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7,https://twitter.com/dog_rates/status/671518598289059840/photo/1,9.0,10.0,Scruffers,9.0,,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,1.0,Lakeland_terrier,0.428275,True,wire-haired_fox_terrier,0.111472,True,toy_poodle,0.105016,True,303.0,975.0,Twitter for iPhone,0.428275,prediction1,Lakeland_terrier,True
230,671520732782923777,2015-12-01 02:46:33,Meet Alejandro. He's an extremely seductive pup. 10/10 https://t.co/C7dPcCUNpF,https://twitter.com/dog_rates/status/671520732782923777/photo/1,10.0,10.0,Alejandro,10.0,,https://pbs.twimg.com/media/CVG4i9UWEAAUH3U.jpg,1.0,Pomeranian,0.551031,True,Pekinese,0.135262,True,,,False,551.0,1436.0,Twitter for iPhone,0.551031,prediction1,Pomeranian,True
231,671528761649688577,2015-12-01 03:18:27,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/HwiLcDPaCi,https://twitter.com/dog_rates/status/671528761649688577/photo/1,10.0,10.0,Jax,10.0,,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,1.0,Doberman,0.782626,True,black-and-tan_coonhound,0.109678,True,Gordon_setter,0.0521102,True,268.0,863.0,Twitter for iPhone,0.782626,prediction1,Doberman,True
232,671536543010570240,2015-12-01 03:49:23,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1U5Ro5FA4c,https://twitter.com/dog_rates/status/671536543010570240/photo/1,9.0,10.0,Reginald,9.0,,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,1.0,pug,0.537652,True,bull_mastiff,0.220617,True,French_bulldog,0.06829650000000001,True,426.0,1211.0,Twitter for iPhone,0.537652,prediction1,pug,True
233,671542985629241344,2015-12-01 04:14:59,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzueJV9jCF",https://twitter.com/dog_rates/status/671542985629241344/photo/1,10.0,10.0,JD,10.0,,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,1.0,Shetland_sheepdog,0.980339,True,collie,0.006693000000000001,True,papillon,0.00615701,True,593.0,1121.0,Twitter for iPhone,0.980339,prediction1,Shetland_sheepdog,True
234,671561002136281088,2015-12-01 05:26:34,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6RsuOVYwU,https://twitter.com/dog_rates/status/671561002136281088/photo/1,13.0,10.0,,13.0,,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,1.0,Gordon_setter,0.4693729999999999,True,black-and-tan_coonhound,0.270893,True,Rottweiler,0.15323299999999998,True,7561.0,13206.0,Twitter for iPhone,0.4693729999999999,prediction1,Gordon_setter,True
235,671729906628341761,2015-12-01 16:37:44,I'm just going to leave this one here as well. 13/10 https://t.co/DaD5SyajWt,https://twitter.com/dog_rates/status/671729906628341761/photo/1,13.0,10.0,,13.0,,https://pbs.twimg.com/media/CVJ2yR2UwAAdCzU.jpg,1.0,kuvasz,0.431469,True,Samoyed,0.117122,True,,,False,4565.0,8769.0,Twitter for iPhone,0.431469,prediction1,kuvasz,True
236,671735591348891648,2015-12-01 17:00:19,This is Oscar. He's ready for Christmas. 11/10 https://t.co/TON0Irzgwr,"https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1",11.0,10.0,Oscar,11.0,,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,2.0,,,False,Irish_wolfhound,0.06307819999999999,True,,,False,786.0,1485.0,Twitter for iPhone,0.06307819999999999,prediction2,Irish_wolfhound,True
237,671743150407421952,2015-12-01 17:30:22,This is a Tuscaloosa Alcatraz named Jacob (Yacōb). Loves to sit in swing. Stellar tongue. 11/10 look at his feet https://t.co/2IslQ8ZSc7,https://twitter.com/dog_rates/status/671743150407421952/photo/1,11.0,10.0,,11.0,,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,1.0,toy_poodle,0.4194270000000001,True,miniature_poodle,0.237067,True,,,False,239.0,759.0,Twitter for iPhone,0.4194270000000001,prediction1,toy_poodle,True
238,671768281401958400,2015-12-01 19:10:13,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 https://t.co/TASnD8Q08S,"https://twitter.com/dog_rates/status/671768281401958400/photo/1,https://twitter.com/dog_rates/status/671768281401958400/photo/1",10.0,10.0,,10.0,,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,2.0,Chihuahua,0.500373,True,French_bulldog,0.112796,True,Italian_greyhound,0.0628927,True,546.0,1231.0,Twitter for iPhone,0.500373,prediction1,Chihuahua,True
239,671789708968640512,2015-12-01 20:35:22,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup https://t.co/SfPQ2KeLdq,https://twitter.com/dog_rates/status/671789708968640512/photo/1,13.0,10.0,space,13.0,,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,1.0,dalmatian,0.114259,True,,,False,,,False,3643.0,7266.0,Twitter for iPhone,0.114259,prediction1,dalmatian,True
240,671866342182637568,2015-12-02 01:39:53,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI,https://twitter.com/dog_rates/status/671866342182637568/photo/1,10.0,10.0,Dylan,10.0,,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,1.0,Labrador_retriever,0.8756139999999999,True,Chihuahua,0.0321822,True,golden_retriever,0.017232499999999998,True,522.0,1159.0,Twitter for iPhone,0.8756139999999999,prediction1,Labrador_retriever,True
241,671891728106971137,2015-12-02 03:20:45,This is Mojo. Apparently he's too cute for a seat belt. Hella careless. I'd still pet him tho. 11/10 buckle up pup https://t.co/dzZYx2NByW,https://twitter.com/dog_rates/status/671891728106971137/photo/1,11.0,10.0,Mojo,11.0,,https://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg,1.0,Labrador_retriever,0.567933,True,golden_retriever,0.349401,True,,,False,590.0,1368.0,Twitter for iPhone,0.567933,prediction1,Labrador_retriever,True
242,671896809300709376,2015-12-02 03:40:57,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,https://twitter.com/dog_rates/status/671896809300709376/photo/1,10.0,10.0,Lola,10.0,,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,1.0,chow,0.243529,True,,,False,Pomeranian,0.0560567,True,4335.0,8694.0,Twitter for iPhone,0.243529,prediction1,chow,True
243,672068090318987265,2015-12-02 15:01:33,Say hello to Gizmo. He's upset because he's not sure if he's really big or the shopping cart is really small. 7/10 https://t.co/XkMtCGhr4a,https://twitter.com/dog_rates/status/672068090318987265/photo/1,7.0,10.0,Gizmo,7.0,,https://pbs.twimg.com/media/CVOqW8eUkAESTHj.jpg,1.0,pug,0.8633850000000001,True,,,False,Border_terrier,0.00297246,True,537.0,1335.0,Twitter for iPhone,0.8633850000000001,prediction1,pug,True
244,672082170312290304,2015-12-02 15:57:30,This is Patch. He wants to be a Christmas tree. 11/10 https://t.co/WTJtf9O8Jg,https://twitter.com/dog_rates/status/672082170312290304/photo/1,11.0,10.0,Patch,11.0,,https://pbs.twimg.com/media/CVO3KodXAAAj1de.jpg,1.0,,,False,toy_poodle,0.123962,True,,,False,381.0,967.0,Twitter for iPhone,0.123962,prediction2,toy_poodle,True
245,672095186491711488,2015-12-02 16:49:14,This is Tuco. That's the toast that killed his father. 9/10 https://t.co/ujnWy26RMe,https://twitter.com/dog_rates/status/672095186491711488/photo/1,9.0,10.0,Tuco,9.0,,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,1.0,pug,0.794087,True,French_bulldog,0.140796,True,bull_mastiff,0.0446811,True,383.0,1026.0,Twitter for iPhone,0.794087,prediction1,pug,True
246,672125275208069120,2015-12-02 18:48:47,This is just impressive I have nothing else to say. 11/10 https://t.co/LquQZiZjJP,https://twitter.com/dog_rates/status/672125275208069120/photo/1,11.0,10.0,just,11.0,,https://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg,1.0,,,False,golden_retriever,8.67567e-05,True,,,False,1197.0,2475.0,Twitter for iPhone,8.67567e-05,prediction2,golden_retriever,True
247,672139350159835138,2015-12-02 19:44:43,This pup has a heart on its ass and that is downright legendary. 12/10 https://t.co/0OI927mmNJ,https://twitter.com/dog_rates/status/672139350159835138/photo/1,12.0,10.0,,12.0,,https://pbs.twimg.com/media/CVPrLE2WwAELCxD.jpg,1.0,Rottweiler,0.29099200000000003,True,,,False,,,False,750.0,1800.0,Twitter for iPhone,0.29099200000000003,prediction1,Rottweiler,True
248,672160042234327040,2015-12-02 21:06:56,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,https://twitter.com/dog_rates/status/672160042234327040/photo/1,8.0,10.0,Bubba,8.0,pupper,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,1.0,pug,0.561027,True,French_bulldog,0.222114,True,Labrador_retriever,0.0654556,True,376.0,895.0,Twitter for iPhone,0.561027,prediction1,pug,True
249,672169685991993344,2015-12-02 21:45:16,This is Bradley. That is his sandwich. He carries it everywhere. 10/10 https://t.co/AjBkGTyCeO,https://twitter.com/dog_rates/status/672169685991993344/photo/1,10.0,10.0,Bradley,10.0,,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,1.0,cocker_spaniel,0.991011,True,Sussex_spaniel,0.00403213,True,miniature_poodle,0.00127564,True,386.0,1051.0,Twitter for iPhone,0.991011,prediction1,cocker_spaniel,True
250,672205392827572224,2015-12-03 00:07:09,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper https://t.co/yRBQF9OS7D,https://twitter.com/dog_rates/status/672205392827572224/photo/1,9.0,10.0,Opal,9.0,pupper,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,1.0,,,False,,,False,pug,0.00326691,True,1204.0,2326.0,Twitter for iPhone,0.00326691,prediction3,pug,True
251,672222792075620352,2015-12-03 01:16:17,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10 https://t.co/EW4MsOrF5O,https://twitter.com/dog_rates/status/672222792075620352/photo/1,9.0,10.0,Cal,9.0,,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,1.0,beagle,0.958178,True,basset,0.00911731,True,Italian_greyhound,0.00773105,True,221.0,808.0,Twitter for iPhone,0.958178,prediction1,beagle,True
252,672239279297454080,2015-12-03 02:21:48,This is Ridley. He doesn't know how to couch. 7/10 https://t.co/UHJE0UgMf7,https://twitter.com/dog_rates/status/672239279297454080/photo/1,7.0,10.0,Ridley,7.0,,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,1.0,pug,0.332536,True,French_bulldog,0.258124,True,bull_mastiff,0.120873,True,334.0,919.0,Twitter for iPhone,0.332536,prediction1,pug,True
253,672245253877968896,2015-12-03 02:45:32,Meet Snickers. He's adorable. Also comes in t-shirt mode. 12/10 I would aggressively caress Snickers https://t.co/aCRKDaFmVr,https://twitter.com/dog_rates/status/672245253877968896/photo/1,12.0,10.0,Snickers,12.0,,https://pbs.twimg.com/media/CVRLfeoW4AA_ldZ.jpg,1.0,Chihuahua,0.7189439999999999,True,,,False,toy_terrier,0.0371031,True,162.0,705.0,Twitter for iPhone,0.7189439999999999,prediction1,Chihuahua,True
254,672248013293752320,2015-12-03 02:56:30,10/10 for dog. 7/10 for cat. 12/10 for human. Much skill. Would pet all https://t.co/uhx5gfpx5k,https://twitter.com/dog_rates/status/672248013293752320/photo/1,10.0,10.0,,10.0,,https://pbs.twimg.com/media/CVROAIfWsAECA5t.jpg,1.0,Irish_terrier,0.413173,True,Airedale,0.335616,True,toy_poodle,0.0279523,True,633.0,1775.0,Twitter for iPhone,0.413173,prediction1,Irish_terrier,True
255,672254177670729728,2015-12-03 03:21:00,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,https://twitter.com/dog_rates/status/672254177670729728/photo/1,11.0,10.0,Rolf,11.0,pupper,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,1.0,pug,0.979487,True,French_bulldog,0.0168504,True,Norwegian_elkhound,0.00161754,True,770.0,1472.0,Twitter for iPhone,0.979487,prediction1,pug,True
256,672264251789176834,2015-12-03 04:01:02,This is Kreg. He has the eyes of a tyrannical dictator. Will not rest until household is his. 10/10 https://t.co/TUeuaOmunV,https://twitter.com/dog_rates/status/672264251789176834/photo/1,10.0,10.0,Kreg,10.0,,https://pbs.twimg.com/media/CVRcxJ-WsAAXOhO.jpg,1.0,Chihuahua,0.6098600000000001,True,,,False,Norwich_terrier,0.0592273,True,355.0,1176.0,Twitter for iPhone,0.6098600000000001,prediction1,Chihuahua,True
257,672267570918129665,2015-12-03 04:14:13,When you accidentally open up the front facing camera. 10/10 https://t.co/jDXxZARQIZ,https://twitter.com/dog_rates/status/672267570918129665/photo/1,10.0,10.0,,10.0,,https://pbs.twimg.com/media/CVRfyZxWUAAFIQR.jpg,1.0,Irish_terrier,0.716932,True,miniature_pinscher,0.0512335,True,Airedale,0.0443809,True,640.0,1538.0,Twitter for iPhone,0.716932,prediction1,Irish_terrier,True
258,672272411274932228,2015-12-03 04:33:27,This is Pippin. He is terrified of his new little yellow giraffe. 11/10 https://t.co/ZICNl6tIr5,"https://twitter.com/dog_rates/status/672272411274932228/photo/1,https://twitter.com/dog_rates/status/672272411274932228/photo/1",11.0,10.0,Pippin,11.0,,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,2.0,pug,0.914685,True,Norwegian_elkhound,0.0149819,True,,,False,3541.0,6639.0,Twitter for iPhone,0.914685,prediction1,pug,True
259,672466075045466113,2015-12-03 17:23:00,This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups https://t.co/8lKFBOQ2J5,https://twitter.com/dog_rates/status/672466075045466113/photo/1,12.0,10.0,Franq,12.0,,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,1.0,cocker_spaniel,0.150424,True,toy_poodle,0.0886053,True,Welsh_springer_spaniel,0.0720143,True,563.0,1392.0,Twitter for iPhone,0.150424,prediction1,cocker_spaniel,True
260,672481316919734272,2015-12-03 18:23:34,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,https://twitter.com/dog_rates/status/672481316919734272/photo/1,12.0,10.0,Jazz,12.0,pupper,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1.0,Border_collie,0.599454,True,collie,0.106227,True,Shetland_sheepdog,0.0944649,True,128.0,733.0,Twitter for iPhone,0.599454,prediction1,Border_collie,True
261,672482722825261057,2015-12-03 18:29:09,This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero https://t.co/LPPa3btIIt,https://twitter.com/dog_rates/status/672482722825261057/photo/1,10.0,10.0,light,10.0,,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,1.0,West_Highland_white_terrier,0.5861729999999999,True,borzoi,0.20662,True,Great_Pyrenees,0.06065269999999999,True,634.0,1169.0,Twitter for iPhone,0.5861729999999999,prediction1,West_Highland_white_terrier,True
262,672488522314567680,2015-12-03 18:52:12,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie https://t.co/rVfi6CCidK",https://twitter.com/dog_rates/status/672488522314567680/photo/1,10.0,10.0,Jackie,10.0,,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,1.0,Doberman,0.605358,True,Rottweiler,0.108382,True,Appenzeller,0.0777977,True,455.0,1148.0,Twitter for iPhone,0.605358,prediction1,Doberman,True
263,672523490734551040,2015-12-03 21:11:09,When she says she'll be ready in a minute but you've been waiting in the car for almost an hour. 10/10 https://t.co/EH0N3dFKUi,https://twitter.com/dog_rates/status/672523490734551040/photo/1,10.0,10.0,,10.0,,https://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg,1.0,golden_retriever,0.5659810000000001,True,chow,0.0812117,True,Irish_terrier,0.06159600000000001,True,180.0,663.0,Twitter for iPhone,0.5659810000000001,prediction1,golden_retriever,True
264,672538107540070400,2015-12-03 22:09:14,Meet Darby. He's a Fiscal Tutankhamen Waxbeard. Really likes steak. 7/10 https://t.co/rSndxTL0Ap,https://twitter.com/dog_rates/status/672538107540070400/photo/1,7.0,10.0,Darby,7.0,,https://pbs.twimg.com/media/CVVV1wJWoAEcOyk.jpg,1.0,,,False,Chihuahua,0.160274,True,,,False,387.0,1057.0,Twitter for iPhone,0.160274,prediction2,Chihuahua,True
265,672591762242805761,2015-12-04 01:42:26,This is Taz. He boxes leaves. 10/10 https://t.co/bWQ0iIcP0w,https://twitter.com/dog_rates/status/672591762242805761/photo/1,10.0,10.0,Taz,10.0,,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,1.0,kuvasz,0.777659,True,Great_Pyrenees,0.112517,True,golden_retriever,0.0383509,True,348.0,978.0,Twitter for iPhone,0.777659,prediction1,kuvasz,True
266,672594978741354496,2015-12-04 01:55:13,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,https://twitter.com/dog_rates/status/672594978741354496/photo/1,9.0,10.0,Scott,9.0,pupper,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1.0,Great_Pyrenees,0.755945,True,Old_English_sheepdog,0.0823368,True,Afghan_hound,0.0270366,True,631.0,1362.0,Twitter for iPhone,0.755945,prediction1,Great_Pyrenees,True
267,672604026190569472,2015-12-04 02:31:10,This is a baby Rand Paul. Curls for days. 11/10 would cuddle the hell out of https://t.co/xHXNaPAYRe,https://twitter.com/dog_rates/status/672604026190569472/photo/1,11.0,10.0,,11.0,,https://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg,1.0,toy_poodle,0.8201579999999999,True,miniature_poodle,0.178404,True,,,False,425.0,1143.0,Twitter for iPhone,0.8201579999999999,prediction1,toy_poodle,True
268,672622327801233409,2015-12-04 03:43:54,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,https://twitter.com/dog_rates/status/672622327801233409/photo/1,12.0,10.0,,12.0,pupper,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1.0,golden_retriever,0.952773,True,Labrador_retriever,0.010835,True,clumber,0.00878601,True,516.0,1329.0,Twitter for iPhone,0.952773,prediction1,golden_retriever,True
269,672640509974827008,2015-12-04 04:56:09,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down https://t.co/uNrmYDUa9M,https://twitter.com/dog_rates/status/672640509974827008/photo/1,9.0,10.0,Leonidas,9.0,,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,1.0,Chesapeake_Bay_retriever,0.420155,True,Cardigan,0.26603000000000004,True,Labrador_retriever,0.0425145,True,336.0,1001.0,Twitter for iPhone,0.420155,prediction1,Chesapeake_Bay_retriever,True
270,672834301050937345,2015-12-04 17:46:12,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN",https://twitter.com/dog_rates/status/672834301050937345/photo/1,10.0,10.0,Ed,10.0,,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,1.0,Pembroke,0.5825600000000001,True,Cardigan,0.258869,True,,,False,594.0,1349.0,Twitter for iPhone,0.5825600000000001,prediction1,Pembroke,True
271,672877615439593473,2015-12-04 20:38:19,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,https://twitter.com/dog_rates/status/672877615439593473/photo/1,8.0,10.0,Oscar,8.0,,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,1.0,Chihuahua,0.412362,True,beagle,0.0680661,True,borzoi,0.0450712,True,385.0,1056.0,Twitter for iPhone,0.412362,prediction1,Chihuahua,True
272,672964561327235073,2015-12-05 02:23:49,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT,https://twitter.com/dog_rates/status/672964561327235073/photo/1,10.0,10.0,Terry,10.0,,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,1.0,Chihuahua,0.292343,True,pug,0.17336400000000002,True,French_bulldog,0.0455071,True,671.0,1464.0,Twitter for iPhone,0.292343,prediction1,Chihuahua,True
273,672968025906282496,2015-12-05 02:37:35,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ,https://twitter.com/dog_rates/status/672968025906282496/photo/1,11.0,10.0,Gustaf,11.0,,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,1.0,toy_poodle,0.678046,True,miniature_poodle,0.160273,True,Airedale,0.06564869999999999,True,571.0,1352.0,Twitter for iPhone,0.678046,prediction1,toy_poodle,True
274,672975131468300288,2015-12-05 03:05:49,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,https://twitter.com/dog_rates/status/672975131468300288/photo/1,10.0,10.0,Chuckles,10.0,pupper,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1.0,pug,0.8364209999999999,True,Brabancon_griffon,0.044667800000000014,True,French_bulldog,0.0365705,True,963.0,1739.0,Twitter for iPhone,0.8364209999999999,prediction1,pug,True
275,672980819271634944,2015-12-05 03:28:25,Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive. 5/10 would still pet https://t.co/ufHWUFA9Pu,https://twitter.com/dog_rates/status/672980819271634944/photo/1,5.0,10.0,,5.0,,https://pbs.twimg.com/media/CVbodBOUsAAb7jZ.jpg,1.0,,,False,basset,0.219461,True,beagle,0.112397,True,1043.0,1864.0,Twitter for iPhone,0.219461,prediction2,basset,True
276,672988786805112832,2015-12-05 04:00:04,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,https://twitter.com/dog_rates/status/672988786805112832/photo/1,10.0,10.0,Schnozz,10.0,pupper,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1.0,Lakeland_terrier,0.8366319999999999,True,West_Highland_white_terrier,0.07389960000000001,True,wire-haired_fox_terrier,0.0381601,True,304.0,1005.0,Twitter for iPhone,0.8366319999999999,prediction1,Lakeland_terrier,True
277,672995267319328768,2015-12-05 04:25:50,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,https://twitter.com/dog_rates/status/672995267319328768/photo/1,8.0,10.0,Pumpkin,8.0,,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,1.0,French_bulldog,0.7195590000000001,True,boxer,0.166927,True,Boston_bull,0.101354,True,311.0,986.0,Twitter for iPhone,0.7195590000000001,prediction1,French_bulldog,True
278,672997845381865473,2015-12-05 04:36:04,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg,https://twitter.com/dog_rates/status/672997845381865473/photo/1,12.0,10.0,Kenzie,12.0,,https://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg,1.0,chow,0.517255,True,Pomeranian,0.206053,True,,,False,756.0,2024.0,Twitter for iPhone,0.517255,prediction1,chow,True
279,673213039743795200,2015-12-05 18:51:11,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,https://twitter.com/dog_rates/status/673213039743795200/photo/1,10.0,10.0,Dexter,10.0,,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,1.0,schipperke,0.8880819999999999,True,groenendael,0.0477274,True,kelpie,0.041398,True,886.0,2324.0,Twitter for iPhone,0.8880819999999999,prediction1,schipperke,True
280,673240798075449344,2015-12-05 20:41:29,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,https://twitter.com/dog_rates/status/673240798075449344/photo/1,6.0,10.0,,6.0,,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,1.0,Airedale,0.443004,True,,,False,Chesapeake_Bay_retriever,0.0946386,True,763.0,1459.0,Twitter for iPhone,0.443004,prediction1,Airedale,True
281,673270968295534593,2015-12-05 22:41:22,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,https://twitter.com/dog_rates/status/673270968295534593/photo/1,11.0,10.0,Mac,11.0,,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,1.0,Shih-Tzu,0.610453,True,Maltese_dog,0.16681500000000002,True,Old_English_sheepdog,0.13201500000000002,True,387.0,1094.0,Twitter for iPhone,0.610453,prediction1,Shih-Tzu,True
282,673295268553605120,2015-12-06 00:17:55,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,https://twitter.com/dog_rates/status/673295268553605120/photo/1,8.0,10.0,Eve,8.0,pupper,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1.0,golden_retriever,0.889241,True,Labrador_retriever,0.06468330000000001,True,Great_Pyrenees,0.0126126,True,3321.0,7739.0,Twitter for iPhone,0.889241,prediction1,golden_retriever,True
283,673317986296586240,2015-12-06 01:48:12,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,"https://twitter.com/dog_rates/status/673317986296586240/photo/1,https://twitter.com/dog_rates/status/673317986296586240/photo/1",10.0,10.0,,10.0,,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,2.0,miniature_pinscher,0.384099,True,bloodhound,0.0799232,True,Rottweiler,0.0685941,True,277.0,892.0,Twitter for iPhone,0.384099,prediction1,miniature_pinscher,True
284,673320132811366400,2015-12-06 01:56:44,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,"https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1",11.0,10.0,Frankie,11.0,,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3.0,Samoyed,0.978833,True,Pomeranian,0.012763,True,Eskimo_dog,0.00185305,True,8350.0,13888.0,Twitter for iPhone,0.978833,prediction1,Samoyed,True
285,673342308415348736,2015-12-06 03:24:51,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,https://twitter.com/dog_rates/status/673342308415348736/photo/1,10.0,10.0,Django,10.0,pupper,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,1.0,,,False,Chihuahua,0.013559200000000002,True,kelpie,0.00065218,True,616.0,1305.0,Twitter for iPhone,0.013559200000000002,prediction2,Chihuahua,True
